Date,XLK_Volume,XLF_Volume,XLE_Volume,XLV_Volume,SPY_Volume
2024-04-23,12151600,36488600,28657400,8615500,64633600
2024-04-24,9160200,33957500,21303800,7378600,55928100
2024-04-25,11568000,50365700,26500200,9693300,69122400
2024-04-26,10104200,35796900,32366600,6013800,64306100
2024-04-29,7494800,36596100,22236400,6388600,46415400
2024-04-30,14929000,34481600,35399000,9677700,77483600
2024-05-01,20453600,54717600,50943800,10710200,80242800
2024-05-02,13340000,37085100,34616800,8425500,62550200
2024-05-03,13316400,45012600,38087800,8539300,72756700
2024-05-06,8021000,42335600,33445600,5605100,47264700
2024-05-07,10020800,42601200,20942200,7720600,52561300
2024-05-08,7176000,28390900,19811800,5461100,42047200
2024-05-09,9589600,31594800,22489400,6821800,43643700
2024-05-10,8753800,34306800,20568400,6324900,52233200
2024-05-13,6582000,29570100,20978000,5351500,36716400
2024-05-14,9825200,30638300,24911600,6198700,57535900
2024-05-15,14308600,36138300,38792200,8433700,59504900
2024-05-16,12066600,36032700,24580200,6740800,50244800
2024-05-17,7616000,29813200,29001600,7071600,59187600
2024-05-20,6276800,35719600,20134600,3890000,37764200
2024-05-21,6140400,33413400,22467600,4048900,33437000
2024-05-22,11783000,38661100,34868000,6831200,48390000
2024-05-23,9400400,51768500,26931400,5155900,57211200
2024-05-24,5906400,23477300,19041400,3949500,41291100
2024-05-28,8786400,31004900,28904200,8375100,36269600
2024-05-29,8569000,40620200,30053600,6838200,45190300
2024-05-30,10450600,32769300,22731400,7395500,46377600
2024-05-31,12081000,38664000,32503000,7945900,90785800
2024-06-03,9628000,37855000,40796600,10303300,46835700
2024-06-04,6405400,27586400,34721400,6964200,34632700
2024-06-05,8788800,23817300,21040200,5373400,47610400
2024-06-06,7057600,39040200,25506600,5425800,30808500
2024-06-07,6398600,42273300,20089800,5222300,43224500
2024-06-10,6734800,31615200,22543800,5396700,35686100
2024-06-11,12719200,54584900,18591200,5194000,36383400
2024-06-12,17821200,46399800,32560600,6522700,63251300
2024-06-13,12693600,39497900,28495600,4720600,44760900
2024-06-14,7864600,29083000,25811400,4109600,40089900
2024-06-17,11602600,36076900,29547800,4542800,55839500
2024-06-18,8677800,38900300,29285800,4872600,41376400
2024-06-20,13243000,42869100,34073800,6653600,70328200
2024-06-21,13560200,42530600,39972600,8535400,64338600
2024-06-24,13748600,45252000,31188200,6446100,45528700
2024-06-25,9126200,32845400,27666600,5171600,37936200
2024-06-26,9459600,37978500,23127400,4572700,38550600
2024-06-27,7923600,25466100,15631600,4637900,35041500
2024-06-28,12488200,44045100,25670000,7656800,76144500
2024-07-01,9281600,36131100,24563200,6562000,40297800
2024-07-02,7076600,27033100,25226800,7536100,40434800
2024-07-03,6249200,21113200,16280000,7654000,32789900
2024-07-05,6671800,21421100,23450400,4846900,41488400
2024-07-08,7671000,27779300,19595000,4001500,36110500
2024-07-09,8678600,33140000,19086600,8336700,27289700
2024-07-10,8749400,28445400,19320800,5342300,38701200
2024-07-11,14106000,45836600,22684800,7690700,53054200
2024-07-12,9767600,39041200,18117200,6614600,53084400
2024-07-15,8628000,46561200,30792000,5804100,40584300
2024-07-16,7652200,52243100,24129400,7602500,36475300
2024-07-17,12440400,54773300,29435400,10395500,57119000
2024-07-18,10837200,58731300,32867600,11033400,56270400
2024-07-19,8472800,47220000,26500200,5985700,65509100
2024-07-22,10601600,29071100,21527600,5190200,43346700
2024-07-23,5530800,23800400,33103800,3553300,34439600
2024-07-24,14300800,47786900,29328600,6870400,74515300
2024-07-25,21158000,44862000,36437400,11472800,61158300
2024-07-26,11697800,32636300,23730800,6028800,53763800
2024-07-29,7343800,35195700,27156600,8227200,39515800
2024-07-30,10694600,31418700,25673200,7269400,46853600
2024-07-31,14614000,38694800,36173800,8417800,65663400
2024-08-01,16991400,47060900,42558400,10357700,76428700
2024-08-02,18621600,78599800,45836200,15742100,82789100
2024-08-05,31430000,107913600,50039200,17575600,146267400
2024-08-06,24575800,57668900,31418600,13335600,84826300
2024-08-07,17653600,43912600,26126000,11485000,70698300
2024-08-08,14477200,41260500,21596800,11479100,63276600
2024-08-09,9535600,23838800,22345600,8550400,45619600
2024-08-12,8580200,20509300,28785800,5044300,42542100
2024-08-13,9999600,24922000,31386400,4815700,52333100
2024-08-14,8922400,30673000,21657600,4837300,42446900
2024-08-15,9518800,33329000,18335200,5886800,60846800
2024-08-16,6706400,25338900,17753000,4562500,44430700
2024-08-19,13004200,24458600,21762600,4729600,39121800
2024-08-20,7221600,19620400,33866400,4878300,33732300
2024-08-21,7538800,19914100,22737800,5530100,41514600
2024-08-22,9083600,24738700,19595400,4951800,56121500
2024-08-23,10681000,32762500,20734600,4069400,50639400
2024-08-26,6268800,23716300,19514800,4433600,35788600
2024-08-27,7656000,21583500,16627200,3785400,32693900
2024-08-28,9002200,24726200,17049000,5150100,41066000
2024-08-29,13314800,33726600,22498800,4339200,38715200
2024-08-30,10048400,28967700,28085000,7020600,62700100
2024-09-03,14765800,39893900,38194200,7674900,60600100
2024-09-04,12330000,32006100,30114000,8235500,47224900
2024-09-05,8874800,39523500,24991200,7245600,44264300
2024-09-06,12441000,51331300,35912000,7651800,68493800
2024-09-09,10922000,41010900,32824400,6169200,40445800
2024-09-10,10123000,59115000,49326800,7337200,36394600
2024-09-11,12768800,59397500,48125800,6636500,75248600
2024-09-12,10604200,37732700,31762000,4838100,51819600
2024-09-13,8047400,32912300,26195400,4358500,39310500
2024-09-16,6897800,37063700,26875000,4711900,36656100
2024-09-17,6990000,27893300,25034600,6280000,49321000
2024-09-18,12741600,41783900,28209600,7148900,59044900
2024-09-19,13934000,46457700,37806800,6717400,75315500
2024-09-20,14492800,48699200,27961600,8541600,77503100
2024-09-23,7490600,31615300,26630200,6416400,44116900
2024-09-24,7025800,40341400,34627400,5341600,46805700
2024-09-25,6111600,32546900,27633600,5940100,38428600
2024-09-26,9244800,31445200,46896400,6172900,48336000
2024-09-27,6093800,23226100,30489600,7312500,42100900
2024-09-30,5500400,23593400,22806600,7233800,63557400
2024-10-01,11295400,32703000,66114200,10560200,72668800
2024-10-02,4532400,37709400,41925200,7158400,38097800
2024-10-03,5784800,23545700,44726000,5551000,40846500
2024-10-04,5009200,40432000,35945600,6590100,42939100
2024-10-07,4430400,26599300,32519400,5922800,49964700
2024-10-08,7864800,28763000,39759800,4726600,37398700
2024-10-09,7579800,28334300,31519600,7840000,37912200
2024-10-10,5692200,34127400,26047400,4385500,44138100
2024-10-11,8849000,52850300,26414600,9354000,42268000
2024-10-14,9810200,35850800,22198600,4819800,36217200
2024-10-15,14179400,42356800,37839200,9088600,54203600
2024-10-16,5758800,44973700,19877000,4510200,30725400
2024-10-17,6051200,45823400,21433400,5430000,34393700
2024-10-18,4537000,34279600,24015200,9823900,37416800
2024-10-21,6322400,26207400,21162000,4825900,36439000
2024-10-22,6169200,30018700,17956400,5166900,34183800
2024-10-23,6083600,20697200,19813200,4910200,49314600
2024-10-24,4832800,19617500,17046600,5066300,34979900
2024-10-25,8314800,25526500,19104600,5314500,47268200
2024-10-28,5899200,31415900,24228000,4923500,30174700
2024-10-29,7451600,27930900,23791600,7342600,42899700
2024-10-30,8341200,28704300,19364200,9211800,41435800
2024-10-31,12110200,53417100,31623200,6701100,60182500
2024-11-01,11565800,40139900,26304600,6896900,45667500
2024-11-04,6311800,41705600,25811800,5985900,38217000
2024-11-05,7273000,35221800,20876600,5035300,39478300
2024-11-06,10967800,153473400,50053200,10685600,68182000
2024-11-07,10463000,70611400,26138000,9381600,47233200
2024-11-08,7236400,60376500,22336800,8701100,46444900
2024-11-11,7267200,63654700,20909400,6071900,37586800
2024-11-12,7530800,58512400,18500400,7022300,43006100
2024-11-13,6329600,31880700,23676200,5981200,47388600
2024-11-14,6602000,38252800,18011000,7936700,38904100
2024-11-15,11229800,40741500,28080400,14246100,75988800
2024-11-18,6166800,27141600,23892600,7933100,37001700
2024-11-19,6906800,27014700,23796400,6205800,49412000
2024-11-20,8874400,33932500,17917600,9328800,50032600
2024-11-21,10591800,50881800,33541000,7969600,46750300
2024-11-22,7090800,42050800,21555600,6330300,38226400
2024-11-25,11137200,47492500,32950600,6834300,42441400
2024-11-26,6229400,28418400,24932800,6018400,45621300
2024-11-27,6369400,31803700,15595600,5952800,34000200
2024-11-29,4168400,15178400,13636400,3521200,30177400
2024-12-02,9398200,55483600,22190000,6220800,31746000
2024-12-03,5576000,46924300,17886600,4236200,26906600
2024-12-04,10840000,41017400,32518000,5597400,42787600
2024-12-05,5638000,33599300,22662400,8948700,28762200
2024-12-06,6654200,23439400,26206600,6545200,31241500
2024-12-09,8032400,41998300,23627800,6258600,34742700
2024-12-10,11234400,38861800,23299800,7200500,37234500
2024-12-11,8689600,35035900,23147600,6895000,28677700
2024-12-12,7218200,23107300,21746200,5994200,31543800
2024-12-13,8677000,39160400,22346000,7599400,35904700
2024-12-16,9442600,35242800,25036200,9476600,43695200
2024-12-17,8145000,46103300,32011600,10280100,55773500
2024-12-18,16927200,72399500,39241200,14448100,108248700
2024-12-19,13383400,63641000,49981400,11929300,85919500
2024-12-20,14924800,56066100,35704800,12098400,125716700
2024-12-23,7973400,43033300,34445400,8050500,57635800
2024-12-24,4653400,18350500,15024200,3139300,33160100
2024-12-26,7150800,20805600,15386400,4720300,41219100
2024-12-27,8726400,33852400,20369800,5948000,64969300
2024-12-30,7950400,34819800,23545400,6890300,56578800
2024-12-31,9381200,25170500,21165000,6626900,57052700
2025-01-02,12766600,35879100,34887000,8973000,50204000
2025-01-03,9117600,25198100,22120800,8288700,37888500
2025-01-06,8975400,54289900,22835200,8653300,47679400
2025-01-07,10006800,57682700,25035800,12639700,60393100
2025-01-08,10023800,36422000,28483800,7827400,47304700
2025-01-10,11665800,53128700,34075800,10343700,73105000
2025-01-13,10656000,36002800,48896200,9422200,47910100
2025-01-14,7220200,39353300,31173000,10277800,48420600
2025-01-15,10465400,61176900,34657800,11388400,56900200
2025-01-16,5368400,33830400,25230600,8512100,43319700
2025-01-17,6742600,43693100,23899600,7668100,58070600
2025-01-21,6744200,33267500,49302000,7257800,42532900
2025-01-22,10243800,37226400,35880200,8189900,48196000
2025-01-23,7604400,32048800,29359200,8032900,41152100
2025-01-24,6607600,39088700,29156800,8127900,34604700
2025-01-27,20705600,61707400,31993400,12311300,70361100
2025-01-28,11260600,39885300,37401800,9686400,44433300
2025-01-29,9050000,43612200,20681800,8159100,37177400
2025-01-30,8840200,64250500,39092600,7705200,39281300
2025-01-31,10741800,40424200,44537400,9211800,66566900
2025-02-03,13752800,77416200,39816400,13001500,65857200
2025-02-04,8371200,41742700,40279800,11762000,33457800
2025-02-05,5398000,34758600,21772000,10042300,30653100
2025-02-06,6808000,34355900,41309600,12422100,35771500
2025-02-07,8552800,40601400,22568400,11199700,50788500
2025-02-10,6054200,37921500,25871400,7374300,26048700
2025-02-11,6456200,45162900,26226800,6634900,30056700
2025-02-12,8555600,45473100,38798800,7572200,45076100
2025-02-13,7829600,36372200,31550400,6293100,40921300
2025-02-14,4557000,29574300,25885800,5299200,26910400
2025-02-18,6024000,33496800,29574800,11366800,26749000
2025-02-19,5604200,31748500,24531200,6295900,31011100
2025-02-20,5987400,47078900,28332200,6264800,36554000
2025-02-21,9057600,51789900,31276600,8647000,76519800
2025-02-24,7447600,56673900,26295200,7559400,50737200
2025-02-25,10433600,50132800,26608600,11981300,58266500
2025-02-26,7630600,31250500,24305600,6566800,43321600
2025-02-27,10100000,44378600,30048000,7377000,74196700
2025-02-28,14172200,63537100,26627200,8453700,88744100
2025-03-03,12516200,76100100,49501800,9459300,74249200
2025-03-04,17721000,99342400,50677000,10804700,109648200
2025-03-05,11931000,75561700,56510800,7597700,71230500
2025-03-06,16432000,55477700,47104200,7122200,80094900
2025-03-07,11263400,87351400,44849200,8532400,81158800
2025-03-10,21561800,78221400,40045400,13577800,99326600
2025-03-11,14832800,72972200,30230200,9411600,88102100
2025-03-12,10981600,60700100,32240400,7141100,69588200
2025-03-13,12383000,49986300,30742000,8041600,74079400
2025-03-14,10040800,49535700,32023200,6761200,62660300
2025-03-17,10148800,43570500,29761600,6017300,49008700
2025-03-18,11486600,32714200,30806600,5528000,66041400
2025-03-19,8838600,44290700,31742600,6156200,66556000
2025-03-20,7145200,46326000,33163600,8033800,62958200
2025-03-21,10425400,53382800,36975600,7635300,83763000
2025-03-24,8200200,43158200,23824600,6500600,58766800
2025-03-25,7481800,24873700,22292000,6502000,38355700
2025-03-26,7873000,39729200,25564600,8758600,51848300
2025-03-27,6577800,32299800,19147800,6264300,42164200
2025-03-28,10667600,45365400,22248800,6210500,71662700
2025-03-31,14219000,38042300,28813800,8085600,95328200
2025-04-01,9480200,37959100,27121200,9906100,54609600
2025-04-02,9292000,41792100,33960600,6392700,76014500
2025-04-03,19451400,101160600,75657800,10990600,125986000
2025-04-04,33804600,128135300,100752000,21341100,217965100
2025-04-07,44557800,179993200,113906800,29940300,256611400
2025-04-08,25811400,98804200,90538400,20860400,165816600
2025-04-09,36988800,177242900,118962400,39444700,241867300
2025-04-10,19747600,93318200,79046600,21957400,162331200
2025-04-11,14423200,63647400,41916800,10755600,97866300
2025-04-14,11904400,52008900,32748200,7437200,68034000
2025-04-15,7200000,41840100,22167000,6239000,56892900
2025-04-16,13222400,47934300,27331400,8150700,83484800
2025-04-17,7480800,61866600,47908800,9662800,79868100
2025-04-21,8973400,43082300,31012000,6456000,69368100
2025-04-22,9312800,38154800,22097400,8012500,75948100
2025-04-23,13413800,50290900,43216200,9503200,90590700
2025-04-24,9317000,26817900,21219000,5433000,64150400
2025-04-25,6518400,28113000,17664800,6438400,61119600
2025-04-28,5574400,33922800,16436800,5803300,47613800
2025-04-29,9144400,42475300,19843400,7811900,47775100
2025-04-30,10203800,33759900,37814200,6827800,93101500
2025-05-01,11532800,34420200,36314400,10363200,63186100
2025-05-02,8125400,35032100,32038800,9777000,60717300
2025-05-05,6757000,24139900,29530200,5479700,38659200
2025-05-06,7958200,28949100,22995400,11625900,48264700
2025-05-07,8169400,30070100,22446200,6417500,55588000
2025-05-08,8704400,31294200,30565800,10558100,65130800
2025-05-09,7330000,22075000,19993200,7555200,37603400
2025-05-12,13478200,44274100,32610000,15211100,78993600
2025-05-13,12757200,33986100,29031600,17817000,67947200
2025-05-14,10248000,38764200,21332600,19579500,66283500
2025-05-15,9536400,34742500,29721600,18792700,71268100
2025-05-16,8111600,53401000,21725800,12901800,76052100
2025-05-19,11863000,26348400,24787000,11645200,68168500
2025-05-20,10273200,26903000,22782200,11644500,60614500
2025-05-21,18643600,40022000,25698400,16635900,95197700
2025-05-22,11372000,33662800,23732200,12722600,70860400
2025-05-23,12004000,33645600,23511000,9127100,76029000
2025-05-27,14208400,38636400,19028000,12304000,72588500
2025-05-28,10789200,31730200,29552600,11087500,68445500
2025-05-29,14011800,34098400,23792800,10670300,69973300
2025-05-30,13494000,37953200,31038600,11651300,90601200
2025-06-02,12878800,30142300,32031000,11845000,61630500
2025-06-03,14312400,33705400,30352600,14304300,63606200
2025-06-04,10899200,24600500,44939200,9986100,57314200
2025-06-05,15885200,42014400,27655000,13705000,92278700
2025-06-06,9026000,34982800,28556800,9153500,66588700
2025-06-09,11100600,28322100,28680400,9976600,53016400
2025-06-10,9831600,27728600,46092200,11488000,66247000
2025-06-11,9599600,39368400,48996600,13644000,73658200
2025-06-12,11210400,25500900,34028200,9809500,64129000
2025-06-13,13193800,54921900,84194800,13722800,89506000
2025-06-16,13866200,35632400,69406600,14171000,79984100
2025-06-17,10525400,31130700,67884200,13506000,82209400
2025-06-18,11066000,45728200,70473000,12185300,76605000
2025-06-20,11490600,44456100,56744800,13744900,94051400
2025-06-23,12277000,43022700,105688200,14181600,87426000
2025-06-24,11329400,41225000,65358800,11272900,67735300
2025-06-25,9228600,33123900,43723000,11996400,62114800
2025-06-26,11288400,37866000,33565600,13177700,78548400
2025-06-27,12196600,38954100,35411800,13818500,86258400
2025-06-30,13365200,42472900,26247600,12407700,92502500
2025-07-01,15144800,33844800,40772800,21204300,70030100
2025-07-02,11950200,40791100,42468800,13720400,66510400
2025-07-03,7112800,25904800,22266200,7282700,51065800
